,shareCount,commentCount
58768,0,48
58769,0,2
58770,0,53
58771,0,0
58772,0,4
58773,0,43
58774,0,34
58775,0,1
58776,0,0
58777,0,2
58778,0,294
58779,0,0
58780,0,2
58781,0,6
58782,0,0
58783,0,11
58784,0,240
58785,0,16
58786,0,1
58787,0,3
58788,0,2
58789,0,2
58790,0,1
58791,0,0
58792,0,46
58793,0,1
58794,0,0
58795,0,1
58796,0,0
58797,0,2
58798,0,62
58799,0,2
58800,0,0
58801,0,10
58802,0,0
58803,0,1
58804,0,0
58805,0,0
58806,0,3
58807,0,2
58808,0,36
58809,0,35
58810,0,2
58811,0,4
58812,0,0
58813,0,14
58814,0,1
58815,0,2
58816,0,0
58817,0,3
58818,0,2
58819,0,13
58820,0,8
58821,0,12
58822,0,42
58823,0,5
58824,0,0
58825,0,102
58826,0,1
58827,0,2
58828,0,43
58829,0,2
58830,0,7
58831,0,2
58832,0,23
58833,0,0
58834,0,1
58835,0,24
58836,0,0
58837,0,5
58838,0,2
58839,0,12
58840,0,9
58841,0,0
58842,0,0
58843,0,3
58844,0,2
58845,0,18
58846,0,0
58847,0,2
58848,0,0
58849,0,0
58850,0,3
58851,0,0
58852,0,3
58853,0,0
58854,0,2
58855,0,0
58856,0,0
58857,0,0
58858,0,0
58859,0,2
58860,0,0
58861,0,2
58862,0,0
58863,0,0
58864,0,0
58865,0,0
58866,0,1
58867,0,4
58868,0,31
58869,0,0
58870,0,0
58871,0,1
58872,0,0
58873,0,2
58874,0,0
58875,0,0
58876,0,0
58877,0,0
58878,0,3
58879,0,0
58880,0,3
58881,0,2
58882,0,0
58883,0,0
58884,0,0
58885,0,1
58886,0,3
58887,0,0
58888,0,3
58889,0,38
58890,0,2
58891,0,0
58892,0,1
58893,0,20
58894,0,7
58895,0,0
58896,0,0
58897,0,7
58898,0,154
58899,0,215
58900,0,8
58901,0,0
58902,0,6
58903,0,0
58904,0,0
58905,0,6
58906,0,14
58907,0,0
58908,0,41
58909,0,76
58910,0,1
58911,0,27
58912,0,1
58913,0,171
58914,0,48
58915,0,1
58916,0,0
58917,0,0
58918,0,0
58919,0,91
58920,0,0
58921,0,1
58922,0,0
58923,0,1
58924,0,1
58925,0,4
58926,0,0
58927,0,0
58928,0,0
58929,0,1
58930,0,1
58931,0,2
58932,0,200
58933,0,13
58934,0,0
58935,0,0
58936,0,0
58937,0,0
58938,0,0
58939,0,0
58940,0,0
58941,0,0
58942,0,1
58943,0,1
58944,0,1
58945,0,0
58946,0,2
58947,0,2
58948,0,2
58949,0,1
58950,0,0
58951,0,10
58952,0,0
58953,0,1
58954,0,0
58955,0,11
58956,0,0
58957,0,0
58958,0,7
58959,0,1
58960,0,5
58961,0,1
58962,0,6
58963,0,3
58964,0,1
58965,0,0
58966,0,0
58967,0,0
58968,0,0
58969,0,1
58970,0,18
58971,0,1
58972,0,0
58973,0,0
58974,0,14
58975,0,18
58976,0,85
58977,0,7
58978,0,0
58979,0,0
58980,0,1
58981,0,2
58982,0,7
58983,0,0
58984,0,60
58985,0,10
58986,0,0
58987,0,0
58988,0,24
58989,0,36
58990,0,0
58991,0,1
58992,0,0
58993,0,6
58994,0,12
58995,0,4
58996,0,6
58997,0,0
58998,0,2
58999,0,34
59000,0,0
59001,0,5
59002,0,0
59003,0,0
59004,0,8
59005,0,3
59006,0,3
59007,0,33
59008,0,0
59009,0,2
59010,0,30
59011,0,8
59012,0,153
59013,0,0
59014,0,155
59015,0,2
59016,0,1
59017,0,0
59018,0,0
59019,0,0
59020,0,0
59021,0,0
59022,0,9
59023,0,71
59024,0,5
59025,0,0
59026,0,0
59027,0,18
59028,0,10
59029,0,0
59030,0,31
59031,0,254
59032,0,0
59033,0,0
59034,0,3
59035,0,2
59036,0,0
59037,0,121
59038,0,0
59039,0,11
59040,0,1
59041,0,48
59042,0,0
59043,0,130
59044,0,10
59045,0,2
59046,0,23
59047,0,3
59048,0,0
59049,0,5
59050,0,5
59051,0,0
59052,0,66
59053,0,6
59054,0,3
59055,0,0
59056,0,0
59057,0,1
59058,0,0
59059,0,0
59060,0,4
59061,0,0
59062,0,1
59063,0,2
59064,0,5
59065,0,6
59066,0,8
59067,0,0
59068,0,0
59069,0,1
59070,0,20
59071,0,0
59072,0,0
59073,0,5
59074,0,2
59075,0,1
59076,0,24
59077,0,13
59078,0,0
59079,0,2
59080,0,35
59081,0,1
59082,0,0
59083,0,7
59084,0,4
59085,0,0
59086,0,0
59087,0,0
59088,0,0
59089,0,0
59090,0,1
59091,0,12
59092,0,11
59093,0,2
59094,0,0
59095,0,7
59096,0,6
59097,0,0
59098,0,5
59099,0,2
59100,0,2
59101,0,0
59102,0,2
59103,0,0
59104,0,3
59105,0,23
59106,0,1
59107,0,0
59108,0,9
59109,0,1
59110,0,3
59111,0,6
59112,0,8
59113,0,0
59114,0,2
59115,0,54
59116,0,89
59117,0,0
59118,0,0
59119,0,2
59120,0,0
59121,0,1
59122,0,2
59123,0,0
59124,0,27
59125,0,1
59126,0,6
59127,0,1
59128,0,3
59129,0,7
59130,0,24
59131,0,0
59132,0,0
59133,0,0
59134,0,13
59135,0,2
59136,0,13
59137,0,11
59138,0,7
59139,0,0
59140,0,0
59141,0,27
59142,0,4
59143,0,1
59144,0,32
59145,0,3
59146,0,7
59147,0,1
59148,0,0
59149,0,0
59150,0,0
59151,0,17
59152,0,2
59153,0,0
59154,0,0
59155,0,9
59156,0,0
59157,0,3
59158,0,5
59159,0,1
59160,0,2
59161,0,14
59162,0,1
59163,0,4
59164,0,2
59165,0,19
59166,0,2
59167,0,1
59168,0,1
59169,0,0
59170,0,27
59171,0,0
59172,0,0
59173,0,5
59174,0,1
59175,0,8
59176,0,1
59177,0,0
59178,0,2
59179,0,1
59180,0,0
59181,0,5
59182,0,0
59183,0,30
59184,0,0
59185,0,2
59186,0,2
59187,0,4
59188,0,1
59189,0,3
59190,0,2
59191,0,1
59192,0,0
59193,0,0
59194,0,0
59195,0,0
59196,0,18
59197,0,3
59198,0,9
59199,0,0
59200,0,0
59201,0,19
59202,0,0
59203,0,0
59204,0,0
59205,0,9
59206,0,2
59207,0,3
59208,0,7
59209,0,1
59210,0,511
59211,0,0
59212,0,0
59213,0,1
59214,0,5
59215,0,0
59216,0,0
59217,0,520
59218,0,3
59219,0,2
59220,0,0
59221,0,34
59222,0,3
59223,0,0
59224,0,1
59225,0,3
59226,0,8
59227,0,0
59228,0,16
59229,0,1
59230,0,45
59231,0,13
59232,0,2
59233,0,5
59234,0,69
59235,0,5
59236,0,3
59237,0,0
59238,0,0
59239,0,10
59240,0,0
59241,0,2
59242,0,21
59243,0,0
59244,0,3
59245,0,0
59246,0,0
59247,0,3
59248,0,10
59249,0,16
59250,0,50
59251,0,0
59252,0,290
59253,0,2
59254,0,0
59255,0,0
59256,0,0
59257,0,10
59258,0,7
59259,0,0
59260,0,1
59261,0,8
59262,0,0
59263,0,13
59264,0,12
59265,0,0
59266,0,0
59267,0,8
59268,0,8
59269,0,0
59270,0,4
59271,0,0
59272,0,0
59273,0,3
59274,0,8
59275,0,93
59276,0,13
59277,0,1
59278,0,0
59279,0,3
59280,0,0
59281,0,0
59282,0,0
59283,0,3
59284,0,0
59285,0,97
59286,0,0
59287,0,12
59288,0,0
59289,0,1
59290,0,0
59291,0,0
59292,0,0
59293,0,0
59294,0,0
59295,0,3
59296,0,0
59297,0,1
59298,0,0
59299,0,1
59300,0,1
59301,0,0
59302,0,1
59303,0,69
59304,0,0
59305,0,3
59306,0,0
59307,0,3
59308,0,11
59309,0,1
59310,0,0
59311,0,0
59312,0,0
59313,0,12
59314,0,0
59315,0,17
59316,0,18
59317,0,1
59318,0,16
59319,0,0
59320,0,5
59321,0,6
59322,0,0
59323,0,28
59324,0,2
59325,0,1
59326,0,0
59327,0,0
59328,0,1
59329,0,10
59330,0,24
59331,0,0
59332,0,0
59333,0,1
59334,0,13
59335,0,17
59336,0,3
59337,0,1
59338,0,0
59339,0,2
59340,0,18
59341,0,19
59342,0,2
59343,0,1
59344,0,0
59345,0,0
59346,0,1
59347,0,0
59348,0,0
59349,0,11
59350,0,2
59351,0,26
59352,0,0
59353,0,0
59354,0,416
59355,0,12
59356,0,42
59357,0,43
59358,0,9
59359,0,25
59360,0,9
59361,0,9
59362,0,111
59363,0,23
59364,0,28
59365,0,141
59366,0,61
59367,0,0
59368,0,5
59369,0,1
59370,0,6
59371,0,0
59372,0,31
59373,0,29
59374,0,1
59375,0,10
59376,0,36
59377,0,31
59378,0,0
59379,0,3
59380,0,3
59381,0,0
59382,0,0
59383,0,12
59384,0,99
59385,0,1
59386,0,36
59387,0,37
59388,0,35
59389,0,43
59390,0,5
59391,0,5
59392,0,0
59393,0,16
59394,0,0
59395,0,0
59396,0,62
59397,0,0
59398,0,8
59399,0,23
59400,0,0
59401,0,2
59402,0,1
59403,0,4
59404,0,3
59405,0,23
59406,0,74
59407,0,5
59408,0,203
59409,0,22
59410,0,91
59411,0,3
59412,0,1
59413,0,0
59414,0,2
59415,0,1
59416,0,70
59417,0,42
59418,0,1
59419,0,0
59420,0,9
59421,0,17
59422,0,45
59423,0,26
59424,0,23
59425,0,17
59426,0,32
59427,0,0
59428,0,16
59429,0,1
59430,0,63
59431,0,0
59432,0,0
59433,0,0
59434,0,0
59435,0,114
59436,0,34
59437,0,82
59438,0,789
59439,0,19
59440,0,9
59441,0,20
59442,0,10
59443,0,11
59444,0,0
59445,0,1
59446,0,0
59447,0,0
59448,0,0
59449,0,0
59450,0,12
59451,0,0
59452,0,0
59453,0,4
59454,0,0
59455,0,33
59456,0,0
59457,0,0
59458,0,20
59459,0,8
59460,0,0
59461,0,87
59462,0,7
59463,0,0
59464,0,6
59465,0,3
59466,0,0
59467,0,0
59468,0,8
59469,0,2
59470,0,12
59471,0,0
59472,0,1
59473,0,3
59474,0,8
59475,0,23
59476,0,0
59477,0,18
59478,0,0
59479,0,4
59480,0,3
59481,0,0
59482,0,0
59483,0,2
59484,0,6
59485,0,5
59486,0,2
59487,0,6
59488,0,8
59489,0,1
59490,0,0
59491,0,0
59492,0,1
59493,0,0
59494,0,0
59495,0,0
59496,0,0
59497,0,2
59498,0,0
59499,0,0
59500,0,0
59501,0,1
59502,0,0
59503,0,0
59504,0,0
59505,0,0
59506,0,0
59507,0,12
59508,0,8
59509,0,1
59510,0,2
59511,0,3
59512,0,5
59513,0,7
59514,0,23
59515,0,6
59516,0,8
59517,0,0
59518,0,1
59519,0,1
59520,0,26
59521,0,1
59522,0,0
59523,0,0
59524,0,4
59525,0,4
59526,0,0
59527,0,2
59528,0,7
59529,0,5
59530,0,153
59531,0,8
59532,0,29
59533,0,43
59534,0,57
59535,0,11
59536,0,13
59537,0,3
59538,0,2
59539,0,28
59540,0,127
59541,0,7
59542,0,4
59543,0,44
59544,0,0
59545,0,57
59546,0,16
59547,0,29
59548,0,91
59549,0,20
59550,0,0
59551,0,45
59552,0,3
59553,0,998
59554,0,4
59555,0,10
59556,0,16
59557,0,4
59558,0,6
59559,0,2
59560,0,6
59561,0,2
59562,0,177
59563,0,2
59564,0,71
59565,0,18
59566,0,38
59567,0,7
59568,0,11
59569,0,246
59570,0,7
59571,0,7
59572,0,22
59573,0,116
59574,0,0
59575,0,19
59576,0,10
59577,0,6
59578,0,34
59579,0,0
59580,0,9
59581,0,0
59582,0,0
59583,0,0
59584,0,3
59585,0,2
59586,0,0
59587,0,0
59588,0,1
59589,0,0
59590,0,0
59591,0,1
59592,0,2
59593,0,3
59594,0,0
59595,0,11
59596,0,1
59597,0,7
59598,0,0
59599,0,3
59600,0,4
59601,0,1
59602,0,3
59603,0,0
59604,0,1
59605,0,1
59606,0,3
59607,0,4
59608,0,0
59609,0,0
59610,0,3
59611,0,1
59612,0,0
59613,0,3
59614,0,35
59615,0,0
59616,0,3
59617,0,0
59618,0,1
59619,0,3
59620,0,2
59621,0,3
59622,0,1
59623,0,1
59624,0,2
59625,0,5
59626,0,1
59627,0,0
59628,0,1
59629,0,4
59630,0,0
59631,0,4
59632,0,5
59633,0,1
59634,0,3
59635,0,0
59636,0,1
59637,0,3
59638,0,0
59639,0,0
59640,0,0
59641,0,5
59642,0,1
59643,0,11
59644,0,2
59645,0,4
59646,0,1
59647,0,10
59648,0,1
59649,0,4
59650,0,1
59651,0,0
59652,0,2
59653,0,0
59654,0,3
59655,0,1
59656,0,10
59657,0,1
59658,0,1
59659,0,1
59660,0,1
59661,0,0
59662,0,2
59663,0,1
59664,0,0
59665,0,1
59666,0,2
59667,0,3
59668,0,2
59669,0,1
59670,0,0
59671,0,2
59672,0,2
59673,0,1
59674,0,3
59675,0,0
59676,0,6
59677,0,1
59678,0,6
59679,0,12
59680,0,1
59681,0,2
59682,0,6
59683,0,4
59684,0,4
59685,0,0
59686,0,5
59687,0,1
59688,0,0
59689,0,3
59690,0,2
59691,0,0
59692,0,2
59693,0,17
59694,0,1
59695,0,0
59696,0,2
59697,0,1
59698,0,3
59699,0,2
59700,0,7
59701,0,1
59702,0,0
59703,0,0
59704,0,0
59705,0,0
59706,0,5
59707,0,0
59708,0,0
59709,0,4
59710,0,1
59711,0,0
59712,0,0
59713,0,8
59714,0,0
59715,0,2
59716,0,2
59717,0,0
59718,0,9
59719,0,4
59720,0,0
59721,0,14
59722,0,1
59723,0,2
59724,0,4
59725,0,4
59726,0,0
59727,0,4
59728,0,6
59729,0,4
59730,0,1
59731,0,1
59732,0,2
59733,0,10
59734,0,1
59735,0,2
59736,0,1
59737,0,0
59738,0,2
59739,0,1
59740,0,3
59741,0,1
59742,0,4
59743,0,0
59744,0,0
59745,0,1
59746,0,3
59747,0,1
59748,0,3
59749,0,3
59750,0,3
59751,0,4
59752,0,3
59753,0,1
59754,0,2
59755,0,3
59756,0,1
59757,0,1
59758,0,2
59759,0,2
59760,0,5
59761,0,3
59762,0,1
59763,0,4
59764,0,1
59765,0,2
59766,0,1
59767,0,3
59768,0,1
59769,0,1
59770,0,0
59771,0,8
59772,0,0
59773,0,1
59774,0,3
59775,0,3
59776,0,2
59777,0,2
59778,0,1
59779,0,1
59780,0,0
59781,0,10
59782,0,3
59783,0,2
59784,0,2
59785,0,2
59786,0,0
59787,0,0
59788,0,1
59789,0,2
59790,0,3
59791,0,0
59792,0,2
59793,0,22
59794,0,4
59795,0,1
59796,0,0
59797,0,1
59798,0,1
59799,0,0
59800,0,0
59801,0,1
59802,0,0
59803,0,0
59804,0,0
59805,0,2
59806,0,3
59807,0,3
59808,0,0
59809,0,1
59810,0,1
59811,0,2
59812,0,8
59813,0,1
59814,0,1
59815,0,3
59816,0,1
59817,0,1
59818,0,1
59819,0,12
59820,0,0
59821,0,0
59822,0,0
59823,0,0
59824,0,1
59825,0,8
59826,0,3
59827,0,1
59828,0,1
59829,0,0
59830,0,7
59831,0,4
59832,0,2
59833,0,2
59834,0,0
59835,0,1
59836,0,0
59837,0,0
59838,0,0
59839,0,10
59840,0,0
59841,0,0
59842,0,0
59843,0,3
59844,0,0
59845,0,3
59846,0,1
59847,0,0
59848,0,6
59849,0,0
59850,0,2
59851,0,0
59852,0,0
59853,0,14
59854,0,0
59855,0,1
59856,0,1
59857,0,0
59858,0,0
59859,0,0
59860,0,1
59861,0,0
59862,0,0
59863,0,1
59864,0,2
59865,0,1
59866,0,3
59867,0,2
59868,0,2
59869,0,3
59870,0,1
59871,0,0
59872,0,0
59873,0,10
59874,0,0
59875,0,2
59876,0,1
59877,0,0
59878,0,0
59879,0,2
59880,0,0
59881,0,7
59882,0,0
59883,0,2
59884,0,1
59885,0,0
59886,0,13
59887,0,1
59888,0,0
59889,0,0
59890,0,2
59891,0,1
59892,0,21
59893,0,0
59894,0,19
59895,0,0
59896,0,1
59897,0,1
59898,0,1
59899,0,3
59900,0,13
59901,0,1
59902,0,1
59903,0,0
59904,0,1
59905,0,1
59906,0,4
59907,0,2
59908,0,0
59909,0,0
59910,0,2
59911,0,0
59912,0,1
59913,0,0
59914,0,3
59915,0,0
59916,0,0
59917,0,1
59918,0,3
59919,0,0
59920,0,0
59921,0,0
59922,0,1
59923,0,0
59924,0,2
59925,0,1
59926,0,1
59927,0,1
59928,0,0
59929,0,1
59930,0,0
59931,0,2
59932,0,1
59933,0,8
59934,0,0
59935,0,3
59936,0,1
59937,0,1
59938,0,1
59939,0,1
59940,0,2
59941,0,1
59942,0,0
59943,0,0
59944,0,0
59945,0,0
59946,0,1
59947,0,2
59948,0,0
59949,0,0
59950,0,0
59951,0,0
59952,0,0
59953,0,1
59954,0,0
59955,0,3
59956,0,0
59957,0,0
59958,0,5
59959,0,0
59960,0,0
59961,0,1
59962,0,2
59963,0,6
59964,0,0
59965,0,1
59966,0,0
59967,0,2
59968,0,2
59969,0,1
59970,0,0
59971,0,0
59972,0,1
59973,0,0
59974,0,0
59975,0,0
59976,0,0
59977,0,0
59978,0,0
59979,0,0
59980,0,20
59981,0,2
59982,0,5
59983,0,0
59984,0,0
59985,0,0
59986,0,12
59987,0,0
59988,0,0
59989,0,2
59990,0,0
59991,0,0
59992,0,1
59993,0,1
59994,0,0
59995,0,0
59996,0,3
59997,0,3
59998,0,0
59999,0,3
60000,0,2
60001,0,7
60002,0,1
60003,0,4
60004,0,4
60005,0,2
60006,0,1
60007,0,2
60008,0,4
60009,0,0
60010,0,0
60011,0,0
60012,0,1
60013,0,1
60014,0,0
60015,0,13
60016,0,1
60017,0,3
60018,0,6
60019,0,4
60020,0,0
60021,0,2
60022,0,2
60023,0,1
60024,0,4
60025,0,3
60026,0,4
60027,0,1
60028,0,1
60029,0,5
60030,0,2
60031,0,2
60032,0,2
60033,0,14
60034,0,1
60035,0,0
60036,0,0
60037,0,6
60038,0,1
60039,0,1
60040,0,7
60041,0,12
60042,0,2
60043,0,1
60044,0,3
60045,0,7
60046,0,126
60047,0,107
60048,0,2
60049,0,0
60050,0,0
60051,0,0
60052,0,0
60053,0,18
60054,0,0
60055,0,0
60056,0,0
60057,0,1
60058,0,3
60059,0,2
60060,0,2
60061,0,0
60062,0,2
60063,0,5
60064,0,0
60065,0,1
60066,0,1
60067,0,0
60068,0,0
60069,0,2
60070,0,2
60071,0,0
60072,0,0
60073,0,1
60074,0,0
60075,0,0
60076,0,1
60077,0,0
60078,0,0
60079,0,0
60080,0,1
60081,0,1
60082,0,7
60083,0,1
60084,0,0
60085,0,2
60086,0,1
60087,0,0
60088,0,0
60089,0,0
60090,0,0
60091,0,0
60092,0,0
60093,0,1
60094,0,5
60095,0,29
60096,0,2
60097,0,8
60098,0,1
60099,0,1
60100,0,0
60101,0,0
60102,0,1
60103,0,6
60104,0,1
60105,0,1
60106,0,0
60107,0,0
60108,0,0
60109,0,16
60110,0,4
60111,0,0
60112,0,0
60113,0,0
60114,0,3
60115,0,2
60116,0,0
60117,0,0
60118,0,0
60119,0,0
60120,0,0
60121,0,2
60122,0,0
60123,0,0
60124,0,9
60125,0,2
60126,0,7
60127,0,0
60128,0,5
60129,0,0
60130,0,4
60131,0,1
60132,0,0
60133,0,0
60134,0,12
60135,0,0
60136,0,1
60137,0,0
60138,0,3
60139,0,2
60140,0,0
60141,0,3
60142,0,1
60143,0,6
60144,0,2
60145,0,0
60146,0,4
60147,0,5
60148,0,4
60149,0,0
60150,0,0
60151,0,0
60152,0,1
60153,0,0
60154,0,0
60155,0,1
60156,0,0
60157,0,0
60158,0,1
60159,0,4
60160,0,0
60161,0,2
60162,0,1
60163,0,0
60164,0,13
60165,0,0
60166,0,0
60167,0,0
60168,0,2
60169,0,0
60170,0,1
60171,0,0
60172,0,0
60173,0,0
60174,0,4
60175,0,0
60176,0,0
60177,0,19
60178,0,0
60179,0,0
60180,0,1
60181,0,0
60182,0,9
60183,0,15
60184,0,0
60185,0,0
60186,0,1
60187,0,0
60188,0,0
60189,0,14
60190,0,0
60191,0,6
60192,0,2
60193,0,1
60194,0,1
60195,0,0
60196,0,0
60197,0,1
60198,0,3
60199,0,0
60200,0,0
60201,0,0
60202,0,11
60203,0,1
60204,0,1
60205,0,39
60206,0,0
60207,0,32
60208,0,1
60209,0,4
60210,0,1
60211,0,1
60212,0,1
60213,0,2
60214,0,1
60215,0,2
60216,0,0
60217,0,13
60218,0,3
60219,0,1
60220,0,0
60221,0,0
60222,0,0
60223,0,14
60224,0,0
60225,0,3
60226,0,2
60227,0,3
60228,0,0
60229,0,0
60230,0,0
60231,0,2
60232,0,0
60233,0,0
60234,0,0
60235,0,0
60236,0,1
60237,0,3
60238,0,0
60239,0,1
60240,0,2
60241,0,0
60242,0,0
60243,0,0
60244,0,0
60245,0,1
60246,0,0
60247,0,0
60248,0,2
60249,0,0
60250,0,0
60251,0,1
60252,0,1
60253,0,2
60254,0,1
60255,0,4
60256,0,3
60257,0,21
60258,0,5
60259,0,2
60260,0,2
60261,0,0
60262,0,0
60263,0,0
60264,0,0
60265,0,0
60266,0,0
60267,0,3
60268,0,0
60269,0,0
60270,0,1
60271,0,0
60272,0,1
60273,0,0
60274,0,0
60275,0,5
60276,0,0
60277,0,0
60278,0,1
60279,0,0
60280,0,2
60281,0,2
60282,0,6
60283,0,1
60284,0,0
60285,0,1
60286,0,2
60287,0,0
60288,0,0
60289,0,0
60290,0,0
60291,0,0
60292,0,1
60293,0,12
60294,0,33
60295,0,5
60296,0,1
60297,0,2
60298,0,0
60299,0,2
60300,0,7
60301,0,1
60302,0,2
60303,0,0
60304,0,0
60305,0,1
60306,0,0
60307,0,1
60308,0,1
60309,0,1
60310,0,2
60311,0,0
60312,0,0
60313,0,1
60314,0,4
60315,0,0
60316,0,0
60317,0,0
60318,0,0
60319,0,0
60320,0,0
60321,0,3
60322,0,0
60323,0,1
60324,0,3
60325,0,2
60326,0,1
60327,0,0
60328,0,0
60329,0,1
60330,0,1
60331,0,0
60332,0,1
60333,0,1
60334,0,2
60335,0,0
60336,0,0
60337,0,2
60338,0,1
60339,0,1
60340,0,0
60341,0,1
60342,0,0
60343,0,3
60344,0,0
60345,0,12
60346,0,1
60347,0,0
60348,0,0
60349,0,1
60350,0,2
60351,0,3
60352,0,2
60353,0,1
60354,0,1
60355,0,0
60356,0,0
60357,0,1
60358,0,0
60359,0,0
60360,0,2
60361,0,4
60362,0,0
60363,0,0
60364,0,3
60365,0,1
60366,0,2
60367,0,29
60368,0,1
60369,0,2
60370,0,3
60371,0,0
60372,0,0
60373,0,1
60374,0,2
60375,0,2
60376,0,1
60377,0,2
60378,0,23
60379,0,0
60380,0,1
60381,0,1
60382,0,1
60383,0,7
60384,0,1
60385,0,2
60386,0,1
60387,0,0
60388,0,2
60389,0,2
60390,0,1
60391,0,1
60392,0,0
60393,0,0
60394,0,20
60395,0,0
60396,0,2
60397,0,4
60398,0,2
60399,0,1
60400,0,0
60401,0,0
60402,0,0
60403,0,2
60404,0,2
60405,0,1
60406,0,1
60407,0,1
60408,0,0
60409,0,1
60410,0,3
60411,0,0
60412,0,1
60413,0,3
60414,0,2
60415,0,2
60416,0,2
60417,0,1
60418,0,3
60419,0,4
60420,0,1
60421,0,3
60422,0,1
60423,0,0
60424,0,1
60425,0,2
60426,0,1
60427,0,0
60428,0,0
60429,0,1
60430,0,5
60431,0,2
60432,0,4
60433,0,4
60434,0,1
60435,0,12
60436,0,5
60437,0,6
60438,0,3
60439,0,0
60440,0,2
60441,0,1
60442,0,2
60443,0,4
60444,0,1
60445,0,1
60446,0,2
60447,0,2
60448,0,2
60449,0,1
60450,0,2
60451,0,1
60452,0,3
60453,0,2
60454,0,2
60455,0,3
60456,0,3
60457,0,1
60458,0,1
60459,0,0
60460,0,2
60461,0,1
60462,0,3
60463,0,1
60464,0,3
60465,0,0
60466,0,1
60467,0,1
60468,0,4
60469,0,11
60470,0,2
60471,0,1
60472,0,11
60473,0,46
60474,0,0
60475,0,0
60476,0,2
60477,0,1
60478,0,1
60479,0,2
60480,0,2
60481,0,4
60482,0,5
60483,0,1
60484,0,3
60485,0,6
60486,0,1
60487,0,0
60488,0,1
60489,0,0
60490,0,2
60491,0,2
60492,0,0
60493,0,1
60494,0,1
60495,0,1
60496,0,0
60497,0,0
60498,0,1
60499,0,0
60500,0,2
60501,0,0
60502,0,0
60503,0,1
60504,0,1
60505,0,0
60506,0,0
60507,0,3
60508,0,2
60509,0,1
60510,0,1
60511,0,1
60512,0,1
60513,0,2
60514,0,1
60515,0,3
60516,0,1
60517,0,0
60518,0,0
60519,0,2
60520,0,0
60521,0,2
60522,0,4
60523,0,3
60524,0,1
60525,0,2
60526,0,2
60527,0,4
60528,0,3
60529,0,2
60530,0,1
60531,0,1
60532,0,5
60533,0,1
60534,0,3
60535,0,2
60536,0,3
60537,0,2
60538,0,2
60539,0,8
60540,0,4
60541,0,1
60542,0,3
60543,0,2
60544,0,0
60545,0,0
60546,0,2
60547,0,2
60548,0,2
60549,0,1
60550,0,2
60551,0,1
60552,0,0
60553,0,0
60554,0,1
60555,0,6
60556,0,0
60557,0,0
60558,0,1
60559,0,1
60560,0,0
60561,0,3
60562,0,3
60563,0,1
60564,0,1
60565,0,0
60566,0,197
60567,0,268
60568,0,322
60569,0,264
60570,0,1413
60571,0,1997
60572,0,170
60573,0,781
60574,0,142
60575,0,286
60576,0,2084
60577,0,97
60578,0,28
60579,0,158
60580,0,3583
60581,0,3851
60582,0,1389
60583,0,1632
60584,0,1074
60585,0,241
60586,0,99
60587,0,1317
60588,0,1666
60589,0,4754
60590,0,1008
60591,0,5085
60592,0,899
60593,0,3819
60594,0,6213
60595,0,2223
60596,0,14783
60597,0,977
60598,0,19
60599,0,499
60600,0,2587
60601,0,1262
60602,0,52
60603,0,478
60604,0,120
60605,0,1964
60606,0,1544
60607,0,1209
60608,0,118
60609,0,70
60610,0,105
60611,0,49
60612,0,222
60613,0,6102
60614,0,420
60615,0,342
60616,0,373
60617,0,2002
60618,0,31
60619,0,2415
60620,0,92
60621,0,34
60622,0,354
60623,0,163
60624,0,83
60625,0,795
60626,0,299
60627,0,11296
60628,0,210
60629,0,141
60630,0,1972
60631,0,131
60632,0,990
60633,0,107
60634,0,57
60635,0,950
60636,0,363
60637,0,90
60638,0,554
60639,0,59
60640,0,54
60641,0,175
60642,0,358
60643,0,159
60644,0,377
60645,0,42
60646,0,340
60647,0,639
60648,0,106
60649,0,530
60650,0,143
60651,0,13
60652,0,422
60653,0,937
60654,0,0
60655,0,198
60656,0,1459
60657,0,303
60658,0,273
60659,0,188
60660,0,163
60661,0,45
60662,0,1040
60663,0,139
60664,0,166
60665,0,1203
60666,0,1417
60667,0,85
60668,0,620
60669,0,199
60670,0,306
60671,0,241
60672,0,1428
60673,0,168
60674,0,421
60675,0,126
60676,0,1098
60677,0,872
60678,0,1401
60679,0,11709
60680,0,2575
60681,0,321
60682,0,2806
60683,0,1093
60684,0,806
60685,0,590
60686,0,257
60687,0,5034
60688,0,711
60689,0,591
60690,0,3269
60691,0,5314
60692,0,102696
60693,0,740
60694,0,17650
60695,0,567
60696,0,85
60697,0,506
60698,0,502
60699,0,451
60700,0,677
60701,0,78
60702,0,183
60703,0,329
60704,0,1415
60705,0,210
60706,0,1457
60707,0,234
60708,0,960
60709,0,4561
60710,0,483
60711,0,692
60712,0,2422
60713,0,252
60714,0,124
60715,0,339
60716,0,45
60717,0,3
60718,0,186
60719,0,44
60720,0,70
60721,0,50
60722,0,1140
60723,0,31
60724,0,94
60725,0,82
60726,0,2290
60727,0,3553
60728,0,196
60729,0,49
60730,0,867
60731,0,859
60732,0,218
60733,0,1143
60734,0,7336
60735,0,771
60736,0,154
60737,0,54
60738,0,1197
60739,0,635
60740,0,109
60741,0,280
60742,0,3907
60743,0,73
60744,0,87
60745,0,5095
60746,0,188
60747,0,165
60748,0,594
60749,0,563
60750,0,4
60751,0,51
60752,0,1523
60753,0,422
60754,0,91
60755,0,243
60756,0,482
60757,0,253
