,shareCount
241463,0
241464,0
241465,0
241466,0
241467,0
241468,0
241469,0
241470,0
241471,0
241472,0
241473,0
241474,0
241475,1
241476,0
241477,0
241478,0
241479,0
241480,0
241481,0
241482,0
241483,0
241484,0
241485,0
241486,0
241487,0
241488,0
241489,0
241490,0
241491,0
241492,0
241493,0
241494,0
241495,0
241496,0
241497,0
241498,0
241499,0
241500,0
241501,1
241502,0
241503,0
241504,0
241505,0
241506,0
241507,0
241508,0
241509,0
241510,0
241511,0
241512,0
241513,0
241514,0
241515,0
241516,0
241517,0
241518,0
241519,0
241520,0
241521,0
241522,0
241523,0
241524,0
241525,0
241526,0
241527,0
241528,0
241529,0
241530,0
241531,0
241532,0
241533,0
241534,0
241535,0
241536,0
241537,0
241538,0
241539,0
241540,0
241541,0
241542,0
241543,0
241544,0
241545,0
241546,0
241547,0
241548,0
241549,0
241550,0
241551,0
241552,0
241553,0
241554,0
241555,0
241556,0
241557,0
241558,0
241559,0
241560,0
241561,0
241562,0
241563,0
241564,0
241565,0
241566,0
241567,0
241568,0
241569,0
241570,0
241571,0
241572,0
241573,0
241574,0
241575,0
241576,0
241577,0
241578,0
241579,0
241580,0
241581,0
241582,0
241583,0
241584,0
241585,0
241586,0
241587,0
241588,0
241589,0
241590,0
241591,0
241592,0
241593,0
241594,0
241595,0
241596,0
241597,0
241598,0
241599,0
241600,0
241601,0
241602,0
241603,0
241604,0
241605,0
241606,0
241607,0
241608,0
241609,0
241610,0
241611,0
241612,0
241613,0
241614,0
241615,0
241616,0
241617,0
241618,0
241619,0
241620,0
241621,0
241622,0
241623,0
241624,0
241625,0
241626,0
241627,0
241628,0
241629,0
241630,0
241631,0
241632,0
241633,0
241634,0
241635,0
241636,0
241637,0
241638,0
241639,0
241640,0
241641,0
241642,0
241643,0
241644,0
241645,0
241646,0
241647,0
241648,0
241649,0
241650,0
241651,0
241652,0
241653,0
241654,0
241655,0
241656,0
241657,0
241658,0
241659,0
241660,0
241661,0
241662,1
241663,0
241664,0
241665,0
241666,0
241667,0
241668,0
241669,0
241670,0
241671,0
241672,0
241673,0
241674,1
241675,0
241676,0
241677,0
241678,0
241679,0
241680,1
241681,0
241682,0
241683,0
241684,0
241685,0
241686,0
241687,0
241688,0
241689,0
241690,0
241691,0
241692,0
241693,0
241694,0
241695,0
241696,0
241697,0
241698,0
241699,0
241700,0
241701,0
241702,0
241703,0
241704,0
241705,0
241706,0
241707,0
241708,0
241709,0
241710,0
241711,0
241712,1
241713,0
241714,0
241715,0
241716,0
241717,0
241718,0
241719,0
241720,0
241721,1
241722,0
241723,0
241724,0
241725,0
241726,0
241727,1
241728,0
241729,0
241730,0
241731,0
241732,0
241733,0
241734,0
241735,0
241736,0
241737,0
241738,0
241739,0
241740,0
241741,0
241742,0
241743,0
241744,0
241745,1
241746,0
241747,0
241748,0
241749,0
241750,0
241751,0
241752,0
241753,0
241754,0
241755,0
241756,0
241757,0
241758,0
241759,0
241760,1
241761,0
241762,0
241763,0
241764,0
241765,0
241766,0
241767,0
241768,0
241769,0
241770,1
241771,1
241772,0
241773,0
241774,0
241775,0
241776,0
241777,0
241778,0
241779,0
241780,0
241781,0
241782,0
241783,0
241784,0
241785,0
241786,0
241787,0
241788,0
241789,0
241790,0
241791,0
241792,0
241793,0
241794,0
241795,0
241796,0
241797,0
241798,0
241799,0
241800,0
241801,0
241802,1
241803,0
241804,0
241805,0
241806,0
241807,1
241808,0
241809,1
241810,0
241811,0
241812,0
241813,0
241814,0
241815,0
241816,1
241817,0
241818,0
241819,0
241820,1
241821,0
241822,0
241823,0
241824,0
241825,0
241826,0
241827,0
241828,0
241829,1
241830,0
241831,0
241832,0
241833,0
241834,1
241835,1
241836,0
241837,0
241838,1
241839,0
241840,0
241841,1
241842,0
241843,0
241844,0
241845,1
241846,0
241847,1
241848,0
241849,0
241850,0
241851,0
241852,0
241853,0
241854,0
241855,0
241856,0
241857,0
241858,0
241859,0
241860,0
241861,0
241862,0
241863,0
241864,0
241865,0
241866,0
241867,0
241868,0
241869,0
241870,0
241871,0
241872,0
241873,0
241874,1
241875,0
241876,1
241877,0
241878,1
241879,0
241880,2
241881,0
241882,0
241883,0
241884,0
241885,0
241886,0
241887,0
241888,0
241889,0
241890,0
241891,0
241892,0
241893,0
241894,0
241895,0
241896,0
241897,0
241898,0
241899,0
241900,0
241901,1
241902,0
241903,0
241904,0
241905,0
241906,0
241907,0
241908,0
241909,0
241910,0
241911,0
241912,1
241913,0
241914,0
241915,0
241916,0
241917,0
241918,0
241919,0
241920,0
241921,0
241922,0
241923,0
241924,0
241925,0
241926,0
241927,0
241928,0
241929,1
241930,0
241931,0
241932,0
241933,0
241934,0
241935,0
241936,0
241937,0
241938,1
241939,0
241940,0
241941,0
241942,0
241943,0
241944,0
241945,0
241946,0
241947,0
241948,0
241949,0
241950,0
241951,0
241952,0
241953,0
241954,0
241955,0
241956,0
241957,0
241958,0
241959,0
241960,0
241961,0
241962,0
241963,0
241964,0
241965,0
241966,0
241967,0
241968,0
241969,1
241970,0
241971,0
241972,0
241973,0
241974,0
241975,0
241976,0
241977,0
241978,1
241979,0
241980,0
241981,0
241982,1
241983,0
241984,1
241985,0
241986,1
241987,0
241988,1
241989,0
241990,0
241991,0
241992,0
241993,0
241994,0
241995,0
241996,0
241997,0
241998,0
241999,0
242000,0
242001,0
242002,1
242003,0
242004,0
242005,0
242006,0
242007,0
242008,1
242009,0
242010,0
242011,0
242012,0
242013,0
242014,0
242015,0
242016,0
242017,0
242018,0
242019,0
242020,0
242021,0
242022,0
242023,0
242024,0
242025,0
242026,0
242027,0
242028,0
242029,0
242030,0
242031,0
242032,0
242033,0
242034,0
242035,0
242036,0
242037,0
242038,1
242039,0
242040,0
242041,0
242042,0
242043,0
242044,0
242045,1
242046,0
242047,0
242048,0
242049,0
242050,0
242051,0
242052,0
242053,0
242054,0
242055,0
242056,0
242057,0
242058,0
242059,0
242060,0
242061,0
242062,0
242063,0
242064,0
242065,0
242066,0
242067,0
242068,0
242069,0
242070,0
242071,0
242072,0
242073,0
242074,0
242075,0
242076,0
242077,0
242078,0
242079,0
242080,0
242081,0
242082,0
242083,0
242084,0
242085,0
242086,0
242087,0
242088,0
242089,0
242090,0
242091,0
242092,0
242093,0
242094,0
242095,0
242096,0
242097,0
242098,1
242099,0
242100,0
242101,1
242102,0
242103,0
242104,0
242105,0
242106,0
242107,0
242108,0
242109,0
242110,0
242111,0
242112,0
242113,0
242114,0
242115,0
242116,0
242117,0
242118,0
242119,0
242120,1
242121,0
242122,0
242123,0
242124,0
242125,0
242126,0
242127,0
242128,0
242129,2
242130,0
242131,0
242132,0
242133,0
242134,0
242135,0
242136,1
242137,1
242138,1
242139,0
242140,1
242141,1
242142,1
242143,1
242144,2
242145,0
242146,0
242147,0
242148,0
242149,1
242150,0
242151,0
242152,0
242153,0
242154,1
242155,0
242156,0
242157,0
242158,0
242159,0
242160,0
242161,0
242162,0
242163,0
242164,0
242165,0
242166,0
242167,0
242168,0
242169,0
242170,0
242171,0
242172,0
242173,0
242174,0
242175,0
242176,0
242177,0
242178,0
242179,0
242180,0
242181,0
242182,0
242183,0
242184,0
242185,0
242186,1
242187,0
242188,0
242189,0
242190,0
242191,0
242192,0
242193,0
242194,0
242195,0
242196,0
242197,0
242198,0
242199,0
242200,0
242201,0
242202,0
242203,0
242204,1
242205,0
242206,0
242207,0
242208,0
242209,0
242210,0
242211,0
242212,0
242213,0
242214,0
242215,0
242216,0
242217,2
242218,0
242219,0
242220,0
242221,1
242222,0
242223,0
242224,0
242225,0
242226,0
242227,0
242228,0
242229,0
242230,0
242231,0
242232,0
242233,0
242234,0
242235,1
242236,0
242237,0
242238,0
242239,0
242240,0
242241,0
242242,0
242243,0
242244,0
242245,0
242246,0
242247,0
242248,0
242249,0
242250,0
242251,0
242252,0
242253,0
242254,0
242255,0
242256,0
242257,0
242258,0
242259,0
242260,0
242261,0
242262,0
242263,0
242264,0
242265,0
242266,0
242267,0
242268,0
242269,0
242270,0
242271,0
242272,0
242273,0
242274,0
242275,0
242276,0
242277,0
242278,0
242279,0
242280,0
242281,0
242282,0
242283,0
242284,0
242285,0
242286,0
242287,0
242288,0
242289,0
242290,0
242291,1
242292,0
242293,0
242294,1
242295,0
242296,0
242297,0
242298,0
242299,0
242300,0
242301,0
242302,0
242303,0
242304,0
242305,0
242306,0
242307,0
242308,0
242309,0
242310,0
242311,0
242312,0
242313,0
242314,0
242315,0
242316,1
242317,0
242318,0
242319,0
242320,0
242321,0
242322,1
242323,1
242324,0
242325,0
242326,0
242327,1
242328,0
242329,0
242330,0
242331,0
242332,0
242333,0
242334,0
242335,0
242336,2
242337,0
242338,0
242339,0
242340,0
242341,0
242342,0
242343,0
242344,0
242345,0
242346,0
242347,0
242348,0
242349,0
242350,0
242351,0
242352,0
242353,0
242354,0
242355,1
242356,0
242357,0
242358,0
242359,0
242360,0
242361,0
242362,0
242363,0
242364,0
242365,0
242366,0
242367,0
242368,0
242369,0
242370,0
242371,0
242372,3
242373,1
242374,0
242375,0
242376,0
242377,0
242378,0
242379,0
242380,0
242381,0
242382,0
242383,0
242384,0
242385,0
242386,0
242387,0
242388,0
242389,0
242390,0
242391,0
242392,0
242393,0
242394,0
242395,0
242396,0
242397,0
242398,0
242399,0
242400,0
242401,0
242402,0
242403,0
242404,0
242405,0
242406,0
242407,0
242408,0
242409,0
242410,0
242411,0
242412,0
242413,0
242414,0
242415,0
242416,0
242417,0
242418,0
242419,0
242420,0
242421,0
242422,0
242423,0
242424,0
242425,0
242426,0
242427,0
242428,0
242429,1
242430,1
242431,0
242432,0
242433,0
242434,0
242435,0
242436,0
242437,0
242438,0
242439,0
242440,0
242441,0
242442,0
242443,0
242444,0
242445,0
242446,0
242447,0
242448,0
242449,1
242450,1
242451,1
242452,0
242453,2
242454,1
242455,0
242456,2
242457,0
242458,0
242459,0
242460,0
242461,0
242462,0
242463,0
242464,0
242465,0
242466,0
242467,0
242468,0
242469,2
242470,0
242471,0
242472,0
242473,0
242474,0
242475,0
242476,0
242477,0
242478,2
242479,0
242480,0
242481,0
242482,2
242483,0
242484,0
242485,0
242486,1
242487,0
242488,0
242489,1
242490,1
242491,0
242492,0
242493,0
242494,0
242495,0
242496,0
242497,0
242498,0
242499,1
242500,0
242501,0
242502,0
242503,0
242504,0
242505,0
242506,0
242507,0
242508,0
242509,0
242510,0
242511,0
242512,0
242513,0
242514,0
242515,0
242516,0
242517,1
242518,0
242519,0
242520,0
242521,1
242522,0
242523,0
242524,0
242525,0
242526,0
242527,0
242528,0
242529,0
242530,0
242531,0
242532,0
242533,1
242534,0
242535,0
242536,1
242537,0
242538,0
242539,0
242540,0
242541,0
242542,0
242543,0
242544,0
242545,0
242546,3
242547,1
242548,0
242549,0
242550,1
242551,0
242552,0
242553,0
242554,0
242555,0
242556,0
242557,0
242558,1
242559,0
242560,0
242561,2
242562,1
242563,0
242564,2
242565,0
242566,1
242567,1
242568,0
242569,0
242570,0
242571,0
242572,1
242573,1
242574,0
242575,0
242576,0
242577,0
242578,3
242579,0
242580,0
242581,1
242582,1
242583,1
242584,1
242585,0
242586,0
242587,0
242588,0
242589,1
242590,0
242591,0
242592,1
242593,0
242594,0
242595,0
242596,0
242597,1
242598,1
242599,0
242600,0
242601,0
242602,1
242603,0
242604,2
242605,1
242606,0
242607,0
242608,0
242609,0
242610,0
242611,0
242612,0
242613,0
242614,0
242615,0
242616,0
242617,0
242618,0
242619,0
242620,0
242621,1
242622,0
242623,0
242624,0
242625,0
242626,2
242627,0
242628,0
242629,0
242630,1
242631,1
242632,4
242633,1
242634,1
242635,1
242636,1
242637,1
242638,0
242639,1
242640,0
242641,1
242642,0
242643,0
242644,0
242645,0
242646,0
242647,0
242648,1
242649,0
242650,0
242651,0
242652,0
242653,0
242654,0
242655,0
242656,0
242657,0
242658,2
242659,0
242660,1
242661,1
242662,0
242663,0
242664,1
242665,0
242666,0
242667,0
242668,2
242669,1
242670,0
242671,0
242672,1
242673,0
242674,0
242675,0
242676,0
242677,0
242678,0
242679,6
242680,0
242681,0
242682,0
242683,0
242684,1
242685,1
242686,0
242687,0
242688,1
242689,0
242690,1
242691,2
242692,0
242693,0
242694,0
242695,1
242696,0
242697,0
242698,1
242699,0
242700,0
242701,0
242702,1
242703,0
242704,0
242705,0
242706,0
242707,0
242708,0
242709,1
242710,0
242711,0
242712,0
242713,0
242714,0
242715,0
242716,0
242717,0
242718,0
242719,0
242720,0
242721,0
242722,0
242723,0
242724,2
242725,0
242726,0
242727,0
242728,0
242729,0
242730,0
242731,1
242732,0
242733,0
242734,0
242735,2
242736,0
242737,0
242738,0
242739,0
242740,0
242741,0
242742,0
242743,0
242744,0
242745,0
242746,0
242747,0
242748,0
242749,0
242750,0
242751,0
242752,0
242753,0
242754,0
242755,0
242756,0
242757,0
242758,0
242759,0
242760,0
242761,0
242762,0
242763,0
242764,2
242765,2
242766,0
242767,0
242768,0
242769,3
242770,1
242771,0
242772,0
242773,1
242774,0
242775,0
242776,0
242777,0
242778,0
242779,0
242780,1
242781,0
242782,0
242783,0
242784,0
242785,0
242786,0
242787,0
242788,0
242789,0
242790,0
242791,0
242792,5
242793,0
242794,0
242795,0
242796,0
242797,0
242798,0
242799,0
242800,0
242801,0
242802,0
242803,0
242804,0
242805,1
242806,0
242807,1
242808,1
242809,1
242810,0
242811,1
242812,0
242813,0
242814,0
242815,0
242816,0
242817,0
242818,0
242819,1
242820,0
242821,0
242822,0
242823,0
242824,0
242825,0
242826,0
242827,0
242828,0
242829,0
242830,5
242831,0
242832,0
242833,0
242834,0
242835,1
242836,0
242837,0
242838,0
242839,0
242840,1
242841,1
242842,0
242843,0
242844,0
242845,0
242846,2
242847,0
242848,0
242849,0
242850,0
242851,0
242852,0
242853,0
242854,0
242855,0
242856,0
242857,0
242858,0
242859,0
242860,0
242861,0
242862,0
242863,0
242864,1
242865,0
242866,0
242867,0
242868,0
242869,0
242870,0
242871,0
242872,0
242873,0
242874,1
242875,0
242876,0
242877,0
242878,0
242879,1
242880,0
242881,0
242882,0
242883,0
242884,0
242885,0
242886,0
242887,2
242888,0
242889,0
242890,0
242891,0
242892,0
242893,0
242894,0
242895,4
242896,0
242897,0
242898,0
242899,0
242900,0
242901,0
242902,0
242903,3
242904,0
242905,3
242906,0
242907,0
242908,0
242909,0
242910,0
242911,0
242912,1
242913,0
242914,1
242915,1
242916,1
242917,0
242918,3
242919,0
242920,0
242921,0
242922,0
242923,0
242924,0
242925,1
242926,0
242927,1
242928,1
242929,0
242930,0
242931,1
242932,0
242933,1
242934,0
242935,0
242936,0
242937,0
242938,2
242939,0
242940,0
242941,0
242942,0
242943,0
242944,0
242945,0
242946,0
242947,0
242948,0
242949,2
242950,0
242951,0
242952,0
242953,0
242954,1
242955,0
242956,0
242957,1
242958,0
242959,0
242960,0
242961,1
242962,0
242963,0
242964,0
242965,0
242966,0
242967,0
242968,0
242969,0
242970,0
242971,0
242972,0
242973,0
242974,1
242975,1
242976,0
242977,2
242978,1
242979,0
242980,0
242981,0
242982,0
242983,0
242984,0
242985,2
242986,0
242987,0
242988,0
242989,3
242990,0
242991,3
242992,0
242993,2
242994,1
242995,1
242996,0
242997,0
242998,0
242999,0
243000,0
243001,1
243002,0
243003,0
243004,1
243005,0
243006,0
243007,0
243008,0
243009,0
243010,2
243011,0
243012,0
243013,0
243014,0
243015,0
243016,0
243017,0
243018,0
243019,0
243020,0
243021,0
243022,1
243023,1
243024,0
243025,3
243026,0
243027,1
243028,0
243029,0
243030,0
243031,0
243032,1
243033,0
243034,0
243035,0
243036,1
243037,0
243038,22
243039,1
243040,2
243041,0
243042,0
243043,0
243044,3
243045,0
243046,0
243047,0
243048,0
243049,0
243050,0
243051,19
243052,0
243053,0
243054,0
243055,0
243056,7
243057,0
243058,0
243059,0
243060,0
243061,0
243062,0
243063,1
243064,1
243065,0
243066,1
243067,0
243068,0
243069,0
243070,0
243071,0
243072,0
243073,13
243074,0
243075,0
243076,0
243077,1
243078,0
243079,0
243080,0
243081,2
243082,0
243083,0
243084,0
243085,0
243086,0
243087,0
243088,2
243089,0
243090,5
243091,0
243092,1
243093,0
243094,0
243095,0
243096,1
243097,1
243098,0
243099,1
243100,0
243101,1
243102,2
243103,0
243104,0
243105,0
243106,1
243107,0
243108,0
243109,2
243110,1
243111,0
243112,1
243113,0
243114,1
243115,4
243116,2
243117,2
243118,3
243119,0
243120,0
243121,1
243122,0
243123,0
243124,0
243125,0
243126,0
243127,2
243128,1
243129,1
243130,0
243131,0
243132,2
243133,0
243134,5
243135,0
243136,0
243137,0
243138,0
243139,2
243140,0
243141,2
243142,0
243143,1
243144,1
243145,3
243146,1
243147,0
243148,1
243149,0
243150,0
243151,0
243152,0
243153,0
243154,0
243155,0
243156,1
243157,0
243158,1
243159,0
243160,1
243161,1
243162,1
243163,3
243164,1
243165,1
243166,0
243167,2
243168,1
243169,0
243170,0
243171,1
243172,0
243173,1
243174,0
243175,0
243176,0
243177,0
243178,0
243179,2
243180,1
243181,0
243182,0
243183,1
243184,0
243185,0
243186,1
243187,0
243188,2
243189,0
243190,0
243191,1
243192,0
243193,3
243194,0
243195,0
243196,0
243197,0
243198,1
243199,1
243200,3
243201,0
243202,0
243203,0
243204,0
243205,0
243206,2
243207,0
243208,2
243209,2
243210,3
243211,0
243212,0
243213,0
243214,1
243215,0
243216,0
243217,0
243218,0
243219,0
243220,1
243221,1
243222,0
243223,0
243224,0
243225,1
243226,0
243227,0
243228,1
243229,0
243230,1
243231,0
243232,0
243233,0
243234,0
243235,0
243236,0
243237,0
243238,1
243239,0
243240,2
243241,2
243242,29
243243,0
243244,0
243245,2
243246,0
243247,0
243248,0
243249,0
243250,1
243251,2
243252,0
243253,0
243254,0
243255,0
243256,0
243257,0
243258,1
243259,1
243260,2
243261,0
243262,0
243263,0
243264,25
243265,0
243266,0
243267,3
243268,0
243269,0
243270,0
243271,0
243272,0
243273,1
243274,0
243275,0
243276,0
243277,0
243278,0
243279,3
243280,23
243281,6
243282,1
243283,43
243284,1
243285,0
243286,3
243287,22
243288,8
243289,2
243290,2
243291,7
243292,12
243293,190
243294,22
243295,4
243296,0
243297,6
243298,5
243299,9
243300,11
243301,3
243302,1
243303,18
243304,4
243305,0
243306,3
243307,24
243308,3
243309,5
243310,1
243311,24
243312,28
243313,28
243314,1
243315,0
243316,1
243317,17
243318,6
243319,12
243320,77
243321,1
243322,4
243323,4
243324,0
243325,4
243326,11
243327,7
243328,1
243329,4
243330,4
243331,2
243332,14
243333,18
243334,11
243335,5
243336,2
243337,2
243338,14
243339,30
243340,5
243341,4
243342,0
243343,0
243344,2
243345,0
243346,1
243347,1
243348,4
243349,14
243350,0
243351,9
243352,50
243353,2
243354,2
243355,112
243356,16
243357,42
243358,0
243359,5
243360,0
243361,25
243362,1
243363,8
243364,0
243365,9
243366,1
243367,2
243368,0
243369,11
243370,6
243371,0
243372,2
243373,4
243374,0
243375,1
243376,9
243377,0
243378,2
243379,2
243380,0
243381,3
243382,0
243383,1
243384,3
243385,0
243386,0
243387,1
243388,5
243389,0
243390,0
243391,0
243392,0
243393,1
243394,154
243395,12
243396,214
243397,1
243398,0
243399,0
243400,1
243401,0
243402,2
243403,1
243404,1
243405,0
243406,2
243407,6
243408,3
243409,7
243410,4
243411,0
243412,68
243413,13
243414,4
243415,0
243416,0
243417,2
243418,1
243419,9
243420,11
243421,6
243422,17
243423,235
243424,3
243425,6
243426,33
243427,6
243428,14
243429,7
243430,4
243431,10
243432,2
243433,5
243434,2
243435,0
243436,2
243437,0
243438,1
243439,2
243440,4
243441,3
243442,21
243443,4
243444,8
243445,2
243446,3
243447,1
243448,11
243449,15
243450,0
243451,1
243452,1
243453,17
243454,1
243455,2
243456,11
243457,3
243458,14
243459,4
243460,1
243461,7
243462,0
243463,0
243464,4
243465,3
243466,1
243467,22
243468,8
243469,1
243470,2
243471,5
243472,2
243473,3
243474,2
243475,0
243476,0
243477,2
243478,1
243479,3
243480,30
243481,9
243482,6
243483,0
243484,0
243485,0
243486,2
243487,0
243488,5
243489,4
243490,2
243491,9
243492,15
243493,4
243494,2
243495,2
243496,32
243497,25
243498,4
243499,2
243500,9
243501,10
243502,3
243503,2
243504,6
243505,0
243506,0
243507,1
243508,1
243509,0
243510,0
243511,0
243512,6
243513,55
243514,1
243515,1
243516,0
243517,19
243518,18
243519,42
243520,2571
243521,52
243522,219
243523,8
243524,4
243525,11
243526,8
243527,1
243528,17
243529,5
243530,0
243531,9
243532,0
243533,13
243534,7
243535,30
243536,2
243537,34
243538,1
243539,1
243540,2
243541,1
243542,0
243543,2
243544,2
243545,3
243546,31
243547,3
243548,2
243549,0
243550,1
243551,350
243552,10
243553,0
243554,0
243555,10
243556,2
243557,5
243558,9
243559,13
243560,29
243561,3
243562,14
243563,4
243564,3
243565,80
243566,18
243567,62
243568,29
243569,14
243570,4
243571,329
243572,21
243573,49
243574,10
243575,8
243576,1
243577,15
243578,6
243579,0
243580,16
243581,10
243582,4
243583,16
243584,3
243585,195
243586,12
243587,38
243588,19
243589,1
243590,4
243591,9
243592,0
243593,0
243594,3
243595,0
243596,2
243597,2
243598,0
243599,0
243600,1
243601,7
243602,26
